Name,Line,Sentiment,Irony,Hate,Intimacy,admiration,amusement,anger,annoyance,approval,caring,confusion,curiosity,desire,disappointment,disapproval,disgust,embarrassment,excitement,fear,gratitude,grief,joy,love,nervousness,optimism,pride,realization,relief,remorse,sadness,surprise,neutral
OZ'S VOICE,"Can I believe my eyes?    Why....

MLS -- The Four trembling with fear -- CAMERA PULLS back as
Dorothy comes forward with the broomstick and places it on
the steps to throne -- she speaks --",0.0,[ 0.63130295 -0.27931514],[ 1.5102944 -1.5263408],0.0910005569458007,-5.738834857940674,-5.585320472717285,-5.565286159515381,-5.015309810638428,-5.144124507904053,-6.341683387756348,-2.7421114444732666,-2.3692314624786377,-5.942594528198242,-5.145900249481201,-5.932138919830322,-5.352848529815674,-5.814034938812256,-4.542912006378174,-1.6287035942077637,-7.429649829864502,-6.170685291290283,-5.9704694747924805,-5.738035202026367,-4.507250785827637,-5.8264994621276855,-7.7771220207214355,-4.436197280883789,-7.242976665496826,-7.1869940757751465,-4.799933433532715,-2.6183128356933594,0.5533910393714905
OZ'S VOICE,...have you come back?,0.0,[ 1.8586911 -0.9388226],[ 1.8230747 -1.8595737],0.1006974577903747,-6.339127540588379,-6.406207084655762,-6.102695941925049,-5.004907131195068,-5.183778762817383,-6.376526355743408,-2.051485300064087,-0.2412286400794983,-6.582803249359131,-6.3616719245910645,-6.254024505615234,-7.030400276184082,-7.450058937072754,-6.161491870880127,-6.7649030685424805,-7.47164249420166,-8.070687294006348,-7.056929588317871,-6.503591537475586,-7.615525245666504,-6.1910505294799805,-9.764426231384277,-5.7846221923828125,-8.772500038146973,-7.9106645584106445,-6.643537998199463,-5.274928092956543,0.6233975291252136
DOROTHY,"Please, sir. We've done what you told
          us. We've brought you the broomstick of
          the Wicked Witch of the West. We melted
          her.",0.0,[0.32418442 0.14124647],[ 0.5687946 -0.5208118],0.1113109588623046,-4.548593521118164,-6.640922546386719,-6.0451154708862305,-4.910872936248779,-1.9734495878219604,-4.411085605621338,-7.360317707061768,-6.371554374694824,-4.56369686126709,-6.735796928405762,-6.909494876861572,-6.916764259338379,-8.421921730041504,-4.777482509613037,-7.520479679107666,-6.684044361114502,-8.10716438293457,-5.020256996154785,-4.252283096313477,-8.283040046691895,-5.250375270843506,-6.969810485839844,-5.726773738861084,-6.955026626586914,-8.008904457092285,-6.946455478668213,-7.624120712280273,1.4431140422821045
OZ'S VOICE,"Oh ....

MLS -- Throne --",0.0,[ 0.75713605 -0.11005079],[ 1.6012605 -1.775191 ],0.0823076069355011,-5.822427749633789,-5.509668350219727,-5.542824745178223,-4.945704936981201,-4.778195381164551,-6.646878242492676,-5.868473052978516,-6.2784318923950195,-6.872637748718262,-5.653956890106201,-5.947279453277588,-5.825949668884277,-6.630713939666748,-5.198912143707275,-5.699883937835693,-6.962337493896484,-7.069743633270264,-5.181736946105957,-6.414603233337402,-7.1382551193237305,-6.635482311248779,-7.302886962890625,-5.099738121032715,-7.280669212341309,-7.533823490142822,-5.61205530166626,-5.9208574295043945,3.12157940864563
OZ'S VOICE,"...you liquidated her, eh?   Very....",0.2,[-1.5675162  1.6889458],[ 1.5550028 -1.4630986],0.1134906411170959,-5.946225643157959,-6.292317867279053,-6.474668025970459,-5.216846466064453,-4.561262607574463,-6.596285820007324,-1.0809170007705688,-0.3035903573036194,-7.016610622406006,-6.593052864074707,-5.9723286628723145,-7.10643196105957,-7.612991809844971,-6.189018249511719,-6.978695392608643,-7.36484956741333,-8.283227920532227,-7.012370586395264,-6.688939571380615,-7.791620254516602,-5.858999729156494,-9.557469367980957,-5.276852130889893,-8.662693977355957,-7.980358123779297,-6.935305118560791,-5.140743732452393,0.20321223139762878
OZ'S VOICE,...resourceful!,0.0,[0.46302313 0.17478809],[ 1.4294933 -1.3781043],0.0903833508491516,-3.6124696731567383,-6.693479537963867,-5.292968273162842,-4.27096700668335,-4.340535640716553,-6.148940086364746,-7.1021528244018555,-7.202901840209961,-6.733147144317627,-4.82218599319458,-5.251297473907471,-5.203005313873291,-6.373945713043213,-5.943304061889648,-5.258241176605225,-6.178163528442383,-6.911123275756836,-6.52108097076416,-7.017125129699707,-7.165526390075684,-6.227358341217041,-6.711188316345215,-5.300075531005859,-7.221476078033447,-7.442712783813477,-5.157017707824707,-6.2771453857421875,2.5699520111083984
DOROTHY,"Yes, sir. So we'd like you to keep your
          promise to us, if you please, sir.",0.0,[-1.1077409  1.2378609],[ 1.6421274 -1.7631184],0.1113441735506057,-4.944042205810547,-6.89414119720459,-6.521342754364014,-5.307889938354492,-0.49207767844200134,-4.153192520141602,-6.2869181632995605,-4.9799580574035645,-4.445290565490723,-7.053481101989746,-5.784025192260742,-7.184675693511963,-8.944828033447266,-5.440474033355713,-7.831615924835205,-6.454320907592773,-8.639392852783203,-5.999670028686523,-4.614072322845459,-8.435807228088379,-4.406679630279541,-7.822657585144043,-5.682770729064941,-7.0848870277404785,-8.237513542175293,-7.502301216125488,-8.159331321716309,0.3413037061691284
OZ'S VOICE,Not so fast! Not.... MLS -- Throne --,0.25,[ 1.7738484 -1.0131309],[ 1.8026146 -1.8953274],0.0917400419712066,-6.174612522125244,-6.494996070861816,-4.887113094329834,-3.0722291469573975,-4.2164225578308105,-5.854318618774414,-5.502930641174316,-6.979009628295898,-6.7419209480285645,-4.054609775543213,0.7557401061058044,-6.167275428771973,-6.815143585205078,-6.830960750579834,-7.084397315979004,-6.637780666351318,-7.835582256317139,-6.427981376647949,-7.135388374328613,-7.631201267242432,-5.908112049102783,-8.01972770690918,-4.333024024963379,-7.097042560577393,-7.4897236824035645,-5.6856207847595215,-6.319238185882568,-0.290605366230011
OZ'S VOICE,"...so fast! I'll have to give the matter
          a little thought. Go away and come back
          tomorrow!

MS -- Dorothy, with her three friends behind her -- she
reacts, speaks -- the Tin Man and the Lion put in a word for
her --",-0.084375,[ 0.79829466 -0.46127993],[ 1.7195113 -1.7530626],0.0986423790454864,-5.911216735839844,-5.9215497970581055,-6.167226791381836,-4.34258508682251,-3.806709051132202,-6.502190589904785,-6.280877590179443,-6.318219184875488,-6.878190994262695,-6.064232349395752,-6.104446887969971,-7.03486442565918,-7.95604944229126,-5.650794506072998,-7.058190822601318,-7.709247589111328,-8.531920433044434,-6.196160316467285,-8.25354290008545,-7.990567207336426,-4.952597618103027,-7.895763397216797,-4.646395206451416,-7.6909565925598145,-8.921615600585938,-7.1082377433776855,-6.452160358428955,2.8867318630218506
DOROTHY,"Tomorrow?    Oh, but I want to go home now.",0.0,[-0.5422142   0.88546795],[ 1.6090541 -1.384339 ],0.0892955362796783,-6.3866353034973145,-6.265617370605469,-6.194222927093506,-4.60495138168335,-3.2126858234405518,-5.8932342529296875,-4.225367546081543,-2.892322540283203,-0.2696593105792999,-4.88620662689209,-5.475342750549316,-6.708014965057373,-7.645380973815918,-3.932304859161377,-6.6238884925842285,-7.698596954345703,-7.48043966293335,-5.198280334472656,-5.457361698150635,-6.404151439666748,-3.988668441772461,-7.872107028961182,-4.641088008880615,-6.944662570953369,-7.3067216873168945,-5.640644073486328,-5.703466415405273,-0.539597749710083
TIN MAN,You've had plenty of time already!,0.0,[ 1.2968687  -0.63088804],[ 1.6099811 -1.4428128],0.1008355021476745,-4.213561058044434,-7.237712860107422,-7.698373794555664,-5.945310115814209,-0.39936450123786926,-5.274803161621094,-6.595682144165039,-6.185431957244873,-6.2590460777282715,-7.133513927459717,-5.92149019241333,-7.985232353210449,-9.031353950500488,-5.09987735748291,-8.295551300048828,-5.65289306640625,-8.865946769714355,-5.7559404373168945,-6.762607574462891,-8.552701950073242,-3.831021308898926,-7.156746864318848,-4.551565647125244,-6.551170825958252,-8.686810493469238,-7.828731060028076,-7.182925701141357,0.5007928609848022
LION,"Yeah!

MLS -- Throne --",0.0,[0.3735401 0.3378311],[ 1.5164435 -1.6960405],0.0783275961875915,-5.175353050231934,-5.748551368713379,-6.4209723472595215,-5.42695426940918,-1.9612311124801636,-7.287261962890625,-6.350595474243164,-6.196883678436279,-6.802014350891113,-6.658456325531006,-6.332417011260986,-6.791679382324219,-7.714500427246094,-3.1400389671325684,-7.007140159606934,-7.181021690368652,-8.196168899536133,-4.428908348083496,-6.07076358795166,-7.811501502990723,-6.226307392120361,-6.940621376037598,-4.678256988525391,-6.928620338439941,-8.724067687988281,-7.214494228363037,-5.839154243469238,1.3582103252410889
OZ'S VOICE,"Do not arouse the wrath....

MCU -- Toto at Dorothy's feet -- CAMERA PANS right with him
as he runs to a curtain that hangs near the throne steps --",0.1928571428571428,[ 1.6739142  -0.92200345],[ 1.3049167 -1.4534954],0.0901299715042114,-6.524644374847412,-6.274512767791748,-3.84195613861084,-3.2813045978546143,-4.503648281097412,-4.105061054229736,-6.789183616638184,-7.1621317863464355,-6.796268463134766,-5.538574695587158,-3.575827121734619,-5.915682315826416,-6.710908889770508,-7.013988971710205,-6.18156099319458,-6.7251787185668945,-7.411190509796143,-6.295342922210693,-7.108942031860352,-7.3856353759765625,-5.909658432006836,-7.687742710113525,-5.269822120666504,-7.3096089363098145,-7.414587020874023,-5.903770446777344,-7.557371616363525,2.60368275642395
OZ'S VOICE,"...of the Great and Powerful Oz!   I said -
          - come back tomorrow!

MS -- The Four -- Dorothy speaks as she looks o.s. to right
f.g. -- CAMERA PULLS back to right to enter the curtain where
Toto ran in the b.g. -- it shakes as Toto starts to pull it
back --",0.2494897959183673,[ 0.5384249  -0.24887332],[ 1.4615927 -1.5963489],0.0913837850093841,-4.908439636230469,-5.851616859436035,-6.5508904457092285,-5.47288703918457,-3.6508257389068604,-6.994140148162842,-6.315865516662598,-6.191876411437988,-7.25933313369751,-6.259120941162109,-6.498749732971191,-6.964171409606934,-7.951923847198486,-5.376308441162109,-6.93218994140625,-7.576350212097168,-8.302656173706055,-5.82774543762207,-6.980792045593262,-8.137327194213867,-5.72838830947876,-7.651817321777344,-4.925472736358643,-7.8808746337890625,-8.586421012878418,-6.907320499420166,-6.498292446136475,2.8425607681274414
DOROTHY,"If you were really great and powerful,
          you'd keep your promises!",0.5875,[-1.4689755  1.5618757],[ 1.4956068 -1.6442133],0.1101414710283279,-2.2065043449401855,-7.209219932556152,-7.0113444328308105,-5.627216339111328,-0.09269842505455017,-4.3809814453125,-6.376825332641602,-5.767696380615234,-4.847508430480957,-6.6969780921936035,-5.616533279418945,-7.237659454345703,-9.091523170471191,-5.875533580780029,-7.707937717437744,-5.784347057342529,-8.60915756225586,-6.714975357055664,-5.93025016784668,-8.792500495910645,-1.901166558265686,-6.647342681884766,-4.994756698608398,-7.218587398529053,-8.188448905944824,-7.549160957336426,-7.697700500488281,-0.816043496131897
OZ'S VOICE,"Do you presume to criticize the....

MLS -- Toto pulls back the curtain to reveal the Wizard at
the controls of the throne apparatus -- his back to the
camera",0.0,[ 1.4296931 -1.0505983],[ 1.8058637 -1.9655689],0.0902538299560546,-6.282048225402832,-5.986052513122559,-5.591583728790283,-4.570708751678467,-5.124078273773193,-6.627921104431152,-2.3788278102874756,-0.8795306086540222,-6.757430553436279,-6.4473652839660645,-6.0030646324157715,-6.691842079162598,-7.239609241485596,-6.396327495574951,-7.094265460968018,-7.546411514282227,-8.19244384765625,-7.204372406005859,-6.976873397827148,-8.040007591247559,-6.100535869598389,-9.508505821228027,-5.943115234375,-8.936996459960938,-8.047420501708984,-7.0490803718566895,-5.640448570251465,1.288836121559143
OZ'S VOICE,"...Great Oz? You ungrateful creatures!

MLS -- The Four react with fear -- Scarecrow looks o.s. to
right -- points for Dorothy --",0.2857142857142857,[ 0.59618723 -0.23067948],[ 0.5860098  -0.70042163],0.0925974547863006,1.1116379499435425,-5.480048656463623,-2.2013416290283203,-2.4571399688720703,-3.9324309825897217,-6.3519415855407715,-5.296193599700928,-4.771872520446777,-7.221624851226807,-3.587341547012329,-4.054676532745361,-3.6344411373138428,-5.4207987785339355,-4.746164798736572,-2.837658405303955,-6.262575149536133,-6.5345611572265625,-6.041861057281494,-5.9690632820129395,-6.110140800476074,-5.8792805671691895,-5.374962329864502,-5.145570755004883,-7.3383097648620605,-7.773041725158691,-5.069174289703369,-4.396457195281982,-2.660905361175537
OZ'S VOICE,"Think yourselves lucky that I'm....

LS -- Shooting past the Four at left to the Wizard at the
controls of the throne apparatus -- the Four react as they
see him after Dorothy calls their attention to him --",0.0277777777777777,[ 0.7498968  -0.41900793],[ 1.4117042 -1.5071911],0.0924220979213714,-4.562219619750977,-6.264312744140625,-6.73972749710083,-5.406078338623047,-3.1636831760406494,-3.112142562866211,-7.289864540100098,-6.994991779327393,-5.648998260498047,-6.765893459320068,-6.379029750823975,-7.329097747802734,-8.019929885864258,-5.135833263397217,-6.914945125579834,-4.6638689041137695,-7.597043991088867,-4.786802291870117,-6.857359886169434,-7.685157775878906,-2.835197687149048,-6.297492980957031,-5.495553016662598,-5.799569129943848,-7.547671318054199,-6.9206013679504395,-7.03055477142334,1.7626888751983643
OZ'S VOICE,"...giving you audience tomorrow, instead
          of....

MS -- The Wizard at the controls -- his back to camera -- he
speaks into the microphone -- he turns, looks o.s. to f.g.
and sees that the curtain is gone -- reacts and turns back to
the controls --",0.0,[ 0.27238524 -0.151802  ],[ 2.0203707 -2.0417411],0.09168541431427,-5.682530403137207,-5.638628959655762,-5.901088237762451,-5.103120803833008,-4.282412052154541,-6.707365036010742,-5.992666721343994,-6.474521160125732,-7.112151622772217,-6.039970397949219,-6.010783672332764,-6.432354927062988,-7.253590106964111,-5.852499961853027,-6.406626224517822,-6.972596168518066,-7.7265472412109375,-5.9474778175354,-6.952974319458008,-7.815036773681641,-6.114914417266846,-7.722875118255615,-4.982693195343018,-7.855990886688232,-7.96238899230957,-6.355313777923584,-6.658223628997803,3.34140682220459
OZ'S VOICE,"...twenty years from now. Oh -- oh oh!
          The Great Oz has spoken! Oh -- Oh ---",1.0,[-0.37705505  0.6732407 ],[ 1.3737066 -1.5600663],0.0894428491592407,-3.603055238723755,-4.545053482055664,-6.134674549102783,-5.293734550476074,-4.063815116882324,-6.9398322105407715,-5.739969253540039,-4.365342140197754,-5.849714279174805,-5.903012752532959,-6.5422682762146,-6.465268135070801,-6.697352886199951,-0.7367693781852722,-5.489713668823242,-6.66052770614624,-6.758407115936279,-3.3998308181762695,-5.929569244384766,-6.429309844970703,-5.283473014831543,-6.008233547210693,-3.713099956512451,-6.100881576538086,-8.018285751342773,-6.314605712890625,-0.693555474281311,-0.9260407090187073
OZ'S VOICE,"... Oh .... Oh ....

MS - The Wizard peers out from behind the curtain - MS - Tin
Man, Lion, Dorothy and Scarecrow react as they look at the
Wizard o.s. to right - Dorothy speaks",-0.0571428571428571,[ 0.627237   -0.22193229],[ 1.8618652 -1.8367494],0.0889327824115753,-5.384194374084473,-4.918766498565674,-5.824616432189941,-5.196959972381592,-4.594110012054443,-6.689709663391113,-6.0520920753479,-6.118260383605957,-6.7023820877075195,-5.866714954376221,-6.456489086151123,-5.883213043212891,-6.438191890716553,-4.475266456604004,-5.243776321411133,-6.976173400878906,-7.040883541107178,-4.756759166717529,-6.372226715087891,-6.868516445159912,-6.244688987731934,-6.902360916137695,-4.855405330657959,-7.127305507659912,-7.5416975021362305,-5.882686138153076,-5.434018611907959,2.9859910011291504
DOROTHY,"Who are you?

MCU - The Wizard peering out from curtain - he ducks back out
of sight and his voice booms out again -",0.0,[ 1.9034165 -0.9989369],[ 1.7023954 -1.9050162],0.0954870283603668,-6.220418453216553,-5.964998245239258,-5.999035835266113,-4.938817501068115,-4.830857753753662,-6.8156328201293945,-2.647989511489868,-2.008704662322998,-7.103616237640381,-6.336172580718994,-6.418870449066162,-6.706226348876953,-7.1569061279296875,-5.6851887702941895,-6.408518314361572,-7.755621433258057,-8.034708023071289,-6.629055023193359,-6.6641740798950195,-7.42178201675415,-6.203673839569092,-8.97075366973877,-5.265246868133545,-8.400983810424805,-8.163448333740234,-6.854576587677002,-5.1002349853515625,1.8916549682617188
